OrderId,UserId,OrderValue,PaymentType,District,OrderSource,OrderType,DeliveryCharge,OrderPlacedDay,OrderConfirmDayOverPhone,IsCartOrder,OrderFromPromotionalEvent, courierService ,isRTO
2633580,980544,165,MPD                 ,Mymensingh,mobile-site,normal,65,7/26/2019 21:00,7/26/2019 15:01,No,Yes,Paperfly                                                                                            ,No
2633575,980546,315,MPD                 ,Gazipur,android,normal,60,7/26/2019 20:57,7/26/2019 15:00,No,Yes,Paperfly                                                                                            ,No
2633573,980544,165,MPD                 ,Mymensingh,mobile-site,normal,65,7/26/2019 20:56,7/26/2019 15:00,No,Yes,Paperfly                                                                                            ,No
2633557,613782,221,ADC                 ,Dhaka,android,normal,25,7/26/2019 20:49,7/26/2019 15:03,No,No,E-Desh                                                                                              ,No
2633549,911585,428,MPS                 ,Dhaka,android,normal,25,7/26/2019 20:46,7/27/2019 11:04,No,No,E-Desh                                                                                              ,No
2633548,980538,449,MPD                 ,Dhaka,android,normal,30,7/26/2019 20:46,7/26/2019 14:54,No,No,E-Desh                                                                                              ,No
2633541,508206,312,MPD                 ,Dhaka,android,normal,30,7/26/2019 20:43,7/26/2019 14:57,No,No,E-Desh                                                                                              ,Yes
2633539,978266,362,MPS                 ,Faridpur,android,normal,0,7/26/2019 20:43,7/26/2019 14:48,No,No,Paperfly                                                                                            ,No
2633537,956669,0,MPD                 ,Rangpur,android,normal,25,7/26/2019 20:41,7/26/2019 14:42,Yes,Yes,Paperfly                                                                                            ,No
2633536,956669,250,MPD                 ,Rangpur,android,normal,60,7/26/2019 20:41,7/26/2019 14:42,Yes,Yes,Paperfly                                                                                            ,No
2633525,980532,329,MPD                 ,Barguna,android,normal,60,7/26/2019 20:38,7/26/2019 14:40,No,Yes,Paperfly                                                                                            ,No
2633521,980529,165,MPD                 ,Chittagong (Outside City),android,normal,60,7/26/2019 20:36,7/26/2019 14:41,No,Yes,Paperfly                                                                                            ,No
2633519,942874,230,MPD                 ,Comilla,android,normal,60,7/26/2019 20:34,7/26/2019 15:01,No,Yes,E-Desh                                                                                              ,No
2633518,980529,249,MPD                 ,Chittagong (Outside City),android,normal,60,7/26/2019 20:34,7/26/2019 14:41,No,No,Paperfly                                                                                            ,No
2633515,642107,105,MPD                 ,Chittagong (Outside City),android,normal,60,7/26/2019 20:34,7/26/2019 15:00,Yes,Yes,Paperfly                                                                                            ,No
2633514,378403,165,MPD                 ,Satkhira,android,express,75,7/26/2019 20:33,7/26/2019 15:01,No,No,Paperfly                                                                                            ,No
2633507,96400,458,MPD                 ,Dhaka,android,normal,30,7/26/2019 20:31,7/26/2019 14:34,No,Yes,E-Desh                                                                                              ,No
2633504,293494,1120,MPS                 ,Chittagong City,android,normal,0,7/26/2019 20:29,7/26/2019 14:40,No,No,E-Desh                                                                                              ,No
2633503,980533,1350,MPD                 ,Dhaka,desktop,normal,35,7/26/2019 20:29,7/26/2019 14:47,No,No,E-Desh                                                                                              ,No
2633500,673149,350,MPD                 ,Dhaka,android,normal,30,7/26/2019 20:27,7/26/2019 14:29,No,No,E-Desh                                                                                              ,Yes
2633499,172916,429,MPD                 ,Gazipur,android,normal,60,7/26/2019 20:26,7/26/2019 14:38,No,Yes,E-Desh                                                                                              ,No
2633495,438153,830,MPS                 ,Dhaka,android,normal,0,7/26/2019 20:24,7/26/2019 14:26,Yes,No,E-Desh                                                                                              ,No
2633494,438153,830,MPS                 ,Dhaka,android,normal,0,7/26/2019 20:24,7/26/2019 14:26,Yes,No,E-Desh                                                                                              ,No
2633493,971241,287,MPD                 ,Habiganj,android,normal,60,7/26/2019 20:24,7/26/2019 14:57,No,Yes,Paperfly                                                                                            ,No
2633492,840038,320,MPD                 ,Dhaka,android,normal,30,7/26/2019 20:23,7/26/2019 16:15,No,Yes,E-Desh                                                                                              ,Yes
2633490,980524,1050,MPD                 ,Dhaka,ajkerdeal,,35,7/26/2019 20:22,7/26/2019 14:54,No,No,E-Courier LTD                                                                                       ,No
2633488,928035,458,MPD                 ,Chittagong City,android,normal,60,7/26/2019 20:21,7/26/2019 14:40,No,Yes,E-Desh                                                                                              ,No
2633487,943885,165,MPD                 ,Gazipur,android,normal,60,7/26/2019 20:21,7/26/2019 14:44,No,Yes,Paperfly                                                                                            ,No
